Temporada,Player,Salario,Salario Ajustado Inflacion,Temporada,Player - Temporada
2022/23,Cedi Osman,"7,426,088","7,873,792",2022,Cedi Osman - 2022
2022/23,Coby White,"7,413,955","7,860,927",2022,Coby White - 2022
2022/23,Zach Collins,"7,350,000","7,793,116",2022,Zach Collins - 2022
2022/23,Jaden Ivey,"7,252,200","7,689,420",2022,Jaden Ivey - 2022
2022/23,Taurean Prince,"7,100,000","7,528,044",2022,Taurean Prince - 2022
2022/23,Jae'Sean Tate,"7,065,217","7,491,164",2022,Jae'Sean Tate - 2022
2022/23,Isaac Okoro,"7,040,880","7,465,360",2022,Isaac Okoro - 2022
2022/23,Cody Martin,"7,000,000","7,422,016",2022,Cody Martin - 2022
2022/23,Jalen Suggs,"6,922,320","7,339,652",2022,Jalen Suggs - 2022
2022/23,Jaxson Hayes,"6,803,012","7,213,152",2022,Jaxson Hayes - 2022
2022/23,Khem Birch,"6,667,500","7,069,470",2022,Khem Birch - 2022
2022/23,Bennedict Mathurin,"6,586,800","6,983,905",2022,Bennedict Mathurin - 2022
2022/23,Joe Ingles,"6,479,000","6,869,606",2022,Joe Ingles - 2022
2022/23,Caleb Martin,"6,479,000","6,869,606",2022,Caleb Martin - 2022
2022/23,Lonnie Walker,"6,479,000","6,869,606",2022,Lonnie Walker - 2022
2022/23,Bruce Brown,"6,479,000","6,869,606",2022,Bruce Brown - 2022
2022/23,Patrick Mills,"6,479,000","6,869,606",2022,Patrick Mills - 2022
2022/23,Onyeka Okongwu,"6,395,160","6,780,711",2022,Onyeka Okongwu - 2022
2022/23,Josh Giddey,"6,287,400","6,666,454",2022,Josh Giddey - 2022
2022/23,Rui Hachimura,"6,263,188","6,640,783",2022,Rui Hachimura - 2022
2022/23,Rudy Gay,"6,184,500","6,557,351",2022,Rudy Gay - 2022
2022/23,Jevon Carter,"6,025,000","6,388,234",2022,Jevon Carter - 2022
2022/23,Shaedon Sharpe,"6,012,960","6,375,469",2022,Shaedon Sharpe - 2022
2022/23,Otto Porter,"6,000,000","6,361,728",2022,Otto Porter - 2022
2022/23,Cameron Payne,"6,000,000","6,361,728",2022,Cameron Payne - 2022
2022/23,Justin Holiday,"5,987,975","6,348,977",2022,Justin Holiday - 2022
2022/23,Cam Reddish,"5,954,454","6,313,436",2022,Cam Reddish - 2022
2022/23,Cameron Johnson,"5,887,899","6,242,868",2022,Cameron Johnson - 2022
2022/23,Ricky Rubio,"5,853,659","6,206,564",2022,Ricky Rubio - 2022
2022/23,Killian Hayes,"5,837,760","6,189,706",2022,Killian Hayes - 2022
2022/23,PJ Washington,"5,808,435","6,158,613",2022,PJ Washington - 2022
2022/23,Jonathan Kuminga,"5,739,840","6,085,883",2022,Jonathan Kuminga - 2022
2022/23,Pat Connaughton,"5,728,393","6,073,746",2022,Pat Connaughton - 2022
2022/23,Tyler Herro,"5,722,116","6,067,090",2022,Tyler Herro - 2022
2022/23,Romeo Langford,"5,634,257","5,973,935",2022,Romeo Langford - 2022
2022/23,Dyson Daniels,"5,508,600","5,840,702",2022,Dyson Daniels - 2022
2022/23,JaVale McGee,"5,461,219","5,790,465",2022,JaVale McGee - 2022
2022/23,Goga Bitadze,"5,377,520","5,701,719",2022,Goga Bitadze - 2022
2022/23,Obi Toppin,"5,348,280","5,670,717",2022,Obi Toppin - 2022
2022/23,Franz Wagner,"5,258,280","5,575,291",2022,Franz Wagner - 2022
2022/23,Kendrick Nunn,"5,250,000","5,566,512",2022,Kendrick Nunn - 2022
2022/23,Hamidou Diallo,"5,200,000","5,513,497",2022,Hamidou Diallo - 2022
2022/23,Garrett Temple,"5,155,500","5,466,314",2022,Garrett Temple - 2022
2022/23,Cory Joseph,"5,155,500","5,466,314",2022,Cory Joseph - 2022
2022/23,Torrey Craig,"5,121,951","5,430,743",2022,Torrey Craig - 2022
2022/23,Jeremy Sochan,"5,063,520","5,368,789",2022,Jeremy Sochan - 2022
2022/23,David Nwaba,"5,022,000","5,324,766",2022,David Nwaba - 2022
2022/23,Nickeil Alexander-Walker,"5,009,633","5,311,653",2022,Nickeil Alexander-Walker - 2022
2022/23,Furkan Korkmaz,"5,000,000","5,301,440",2022,Furkan Korkmaz - 2022
2022/23,Deni Avdija,"4,916,160","5,212,545",2022,Deni Avdija - 2022
2022/23,Davion Mitchell,"4,833,600","5,125,008",2022,Davion Mitchell - 2022
2022/23,Johnny Davis,"4,810,320","5,100,324",2022,Johnny Davis - 2022
2022/23,Ty Jerome,"4,728,948","5,014,046",2022,Ty Jerome - 2022
2022/23,Ishmael Smith,"4,725,000","5,009,860",2022,Ishmael Smith - 2022
2022/23,Jalen Smith,"4,670,160","4,951,714",2022,Jalen Smith - 2022
2022/23,Ziaire Williams,"4,591,680","4,868,503",2022,Ziaire Williams - 2022
2022/23,Ousmane Dieng,"4,569,840","4,845,346",2022,Ousmane Dieng - 2022
2022/23,Moe Harkless,"4,564,980","4,840,193",2022,Moe Harkless - 2022
2022/23,Donte DiVincenzo,"4,500,000","4,771,296",2022,Donte DiVincenzo - 2022
2022/23,Jeff Green,"4,500,000","4,771,296",2022,Jeff Green - 2022
2022/23,Devin Vassell,"4,437,000","4,704,497",2022,Devin Vassell - 2022
2022/23,Matisse Thybulle,"4,379,526","4,643,558",2022,Matisse Thybulle - 2022
2022/23,Jarred Vanderbilt,"4,374,000","4,637,699",2022,Jarred Vanderbilt - 2022
2022/23,James Bouknight,"4,362,240","4,625,230",2022,James Bouknight - 2022
2022/23,Brandon Clarke,"4,343,919","4,605,805",2022,Brandon Clarke - 2022
2022/23,Jalen Williams,"4,341,480","4,603,219",2022,Jalen Williams - 2022
2022/23,Grant Williams,"4,306,281","4,565,898",2022,Grant Williams - 2022
2022/23,Darius Bazley,"4,264,628","4,521,733",2022,Darius Bazley - 2022
2022/23,Tyrese Haliburton,"4,215,120","4,469,241",2022,Tyrese Haliburton - 2022
2022/23,Nassir Little,"4,171,548","4,423,042",2022,Nassir Little - 2022
2022/23,Josh Primo,"4,144,320","4,394,172",2022,Josh Primo - 2022
2022/23,Jalen Duren,"4,124,280","4,372,924",2022,Jalen Duren - 2022
2022/23,Gorgui Dieng,"4,105,236","4,352,732",2022,Gorgui Dieng - 2022
2022/23,Danuel House,"4,105,000","4,352,482",2022,Danuel House - 2022
2022/23,Boban Marjanovic,"4,101,478","4,348,747",2022,Boban Marjanovic - 2022
2022/23,Justise Winslow,"4,097,561","4,344,594",2022,Justise Winslow - 2022
2022/23,Dylan Windler,"4,037,277","4,280,676",2022,Dylan Windler - 2022
2022/23,Stanley Johnson,"4,022,164","4,264,651",2022,Stanley Johnson - 2022
2022/23,Kira Lewis,"4,004,280","4,245,690",2022,Kira Lewis - 2022
2022/23,Terence Davis,"4,000,000","4,241,152",2022,Terence Davis - 2022
2022/23,George Hill,"4,000,000","4,241,152",2022,George Hill - 2022
2022/23,Chris Duarte,"3,936,960","4,174,311",2022,Chris Duarte - 2022
2022/23,Alex Len,"3,918,600","4,154,844",2022,Alex Len - 2022
2022/23,Ochai Agbaji,"3,918,360","4,154,590",2022,Ochai Agbaji - 2022
2022/23,Jordan Poole,"3,901,399","4,136,606",2022,Jordan Poole - 2022
2022/23,Keldon Johnson,"3,873,024","4,106,520",2022,Keldon Johnson - 2022
2022/23,Sviatoslav Mykhailiuk,"3,846,895","4,078,816",2022,Sviatoslav Mykhailiuk - 2022
2022/23,James Johnson,"3,841,067","4,072,637",2022,James Johnson - 2022
2022/23,Aaron Nesmith,"3,804,360","4,033,717",2022,Aaron Nesmith - 2022
2022/23,Moses Moody,"3,740,160","3,965,646",2022,Moses Moody - 2022
2022/23,Mark Williams,"3,722,040","3,946,434",2022,Mark Williams - 2022
2022/23,Cole Anthony,"3,613,680","3,831,541",2022,Cole Anthony - 2022
2022/23,Corey Kispert,"3,552,840","3,767,033",2022,Corey Kispert - 2022
2022/23,AJ Griffin,"3,536,160","3,749,348",2022,AJ Griffin - 2022
2022/23,Goran Dragic,"3,523,762","3,736,201",2022,Goran Dragic - 2022
2022/23,Mike Muscala,"3,500,000","3,711,008",2022,Mike Muscala - 2022
2022/23,Georges Niang,"3,465,000","3,673,897",2022,Georges Niang - 2022
2022/23,Chuma Okeke,"3,433,320","3,640,308",2022,Chuma Okeke - 2022
2022/23,Isaiah Stewart,"3,433,320","3,640,308",2022,Isaiah Stewart - 2022
2022/23,Trey Burke,"3,423,750","3,630,161",2022,Trey Burke - 2022
2022/23,Amir Coffey,"3,395,062","3,599,743",2022,Amir Coffey - 2022
2022/23,Alperen Sengun,"3,375,360","3,578,853",2022,Alperen Sengun - 2022
2022/23,Tari Eason,"3,359,160","3,561,677",2022,Tari Eason - 2022
2022/23,Aleksej Pokusevski,"3,261,480","3,458,108",2022,Aleksej Pokusevski - 2022
2022/23,Kevin Porter,"3,217,631","3,411,615",2022,Kevin Porter - 2022
2022/23,Trey Murphy,"3,206,520","3,399,834",2022,Trey Murphy - 2022
2022/23,Simone Fontecchio,"3,205,128","3,398,358",2022,Simone Fontecchio - 2022
2022/23,Andre Drummond,"3,200,000","3,392,921",2022,Andre Drummond - 2022
2022/23,Derrick Jones,"3,200,000","3,392,921",2022,Derrick Jones - 2022
2022/23,Dalen Terry,"3,191,400","3,383,803",2022,Dalen Terry - 2022
2022/23,Sterling Brown,"3,122,602","3,310,857",2022,Sterling Brown - 2022
2022/23,Josh Green,"3,098,400","3,285,196",2022,Josh Green - 2022
2022/23,Jake LaRavia,"3,047,640","3,231,376",2022,Jake LaRavia - 2022
2022/23,Tre Mann,"3,046,200","3,229,849",2022,Tre Mann - 2022
2022/23,Kevin Knox,"3,000,000","3,180,864",2022,Kevin Knox - 2022
2022/23,Saddiq Bey,"2,959,080","3,137,477",2022,Saddiq Bey - 2022
2022/23,Malaki Branham,"2,925,600","3,101,978",2022,Malaki Branham - 2022
2022/23,Joe Wieskamp,"2,909,261","3,084,654",2022,Joe Wieskamp - 2022
2022/23,Kai Jones,"2,909,040","3,084,420",2022,Kai Jones - 2022
2022/23,Taj Gibson,"2,905,851","3,081,038",2022,Taj Gibson - 2022
2022/23,Bismack Biyombo,"2,905,851","3,081,038",2022,Bismack Biyombo - 2022
2022/23,Austin Rivers,"2,905,851","3,081,038",2022,Austin Rivers - 2022
2022/23,Wesley Matthews,"2,905,851","3,081,038",2022,Wesley Matthews - 2022
2022/23,Udonis Haslem,"2,905,851","3,081,038",2022,Udonis Haslem - 2022
2022/23,Serge Ibaka,"2,905,851","3,081,038",2022,Serge Ibaka - 2022
2022/23,Andre Iguodala,"2,905,851","3,081,038",2022,Andre Iguodala - 2022
2022/23,Markieff Morris,"2,905,851","3,081,038",2022,Markieff Morris - 2022
2022/23,Robin Lopez,"2,905,851","3,081,038",2022,Robin Lopez - 2022
2022/23,Blake Griffin,"2,905,851","3,081,038",2022,Blake Griffin - 2022
2022/23,RJ Hampton,"2,898,243","3,072,971",2022,RJ Hampton - 2022
2022/23,Andrew Nicholson,"2,844,429","3,015,913",2022,Andrew Nicholson - 2022
2022/23,Precious Achiuwa,"2,840,160","3,011,387",2022,Precious Achiuwa - 2022
2022/23,Christian Braun,"2,808,600","2,977,924",2022,Christian Braun - 2022
2022/23,Jordan Nwora,"2,800,000","2,968,806",2022,Jordan Nwora - 2022
2022/23,Jalen Johnson,"2,792,640","2,961,002",2022,Jalen Johnson - 2022
2022/23,Tyrese Maxey,"2,726,880","2,891,278",2022,Tyrese Maxey - 2022
2022/23,Bruno Fernando,"2,717,391","2,881,217",2022,Bruno Fernando - 2022
2022/23,Walker Kessler,"2,696,400","2,858,960",2022,Walker Kessler - 2022
2022/23,Keon Johnson,"2,681,040","2,842,674",2022,Keon Johnson - 2022
2022/23,Charles Bassey,"2,674,742","2,835,996",2022,Charles Bassey - 2022
2022/23,Dennis Schroeder,"2,641,682","2,800,943",2022,Dennis Schroeder - 2022
2022/23,Matthew Dellavedova,"2,628,597","2,787,069",2022,Matthew Dellavedova - 2022
2022/23,TJ Warren,"2,628,597","2,787,069",2022,TJ Warren - 2022
2022/23,Trey Lyles,"2,625,000","2,783,256",2022,Trey Lyles - 2022
2022/23,Zeke Nnaji,"2,617,800","2,775,621",2022,Zeke Nnaji - 2022
2022/23,David Roddy,"2,588,640","2,744,703",2022,David Roddy - 2022
2022/23,Isaiah Jackson,"2,573,760","2,728,926",2022,Isaiah Jackson - 2022
2022/23,MarJon Beauchamp,"2,485,200","2,635,027",2022,MarJon Beauchamp - 2022
2022/23,Usman Garuba,"2,471,160","2,620,141",2022,Usman Garuba - 2022
2022/23,Montrezl Harrell,"2,463,490","2,612,008",2022,Montrezl Harrell - 2022
2022/23,Frank Kaminsky,"2,463,490","2,612,008",2022,Frank Kaminsky - 2022
2022/23,Raul Neto,"2,463,490","2,612,008",2022,Raul Neto - 2022
2022/23,Willy Hernangomez,"2,443,581","2,590,899",2022,Willy Hernangomez - 2022
2022/23,Theo Maledon,"2,408,891","2,554,118",2022,Theo Maledon - 2022
2022/23,Blake Wesley,"2,385,480","2,529,295",2022,Blake Wesley - 2022
2022/23,Josh Christopher,"2,372,160","2,515,172",2022,Josh Christopher - 2022
2022/23,Isaiah Roby,"2,330,681","2,471,192",2022,Isaiah Roby - 2022
2022/23,Lindy Waters III,"2,316,876","2,456,555",2022,Lindy Waters III - 2022
2022/23,Immanuel Quickley,"2,316,240","2,455,881",2022,Immanuel Quickley - 2022
2022/23,Wendell Moore,"2,306,520","2,445,575",2022,Wendell Moore - 2022
2022/23,John Konchar,"2,300,000","2,438,662",2022,John Konchar - 2022
2022/23,Damian Jones,"2,298,385","2,436,950",2022,Damian Jones - 2022
2022/23,Juan Hernangomez,"2,298,385","2,436,950",2022,Juan Hernangomez - 2022
2022/23,Bryn Forbes,"2,298,385","2,436,950",2022,Bryn Forbes - 2022
2022/23,Rodney McGruder,"2,298,385","2,436,950",2022,Rodney McGruder - 2022
2022/23,Quentin Grimes,"2,277,000","2,414,275",2022,Quentin Grimes - 2022
2022/23,Saben Lee,"2,266,640","2,403,289",2022,Saben Lee - 2022
2022/23,Andrew Nembhard,"2,244,111","2,379,403",2022,Andrew Nembhard - 2022
2022/23,Nikola Jovic,"2,239,920","2,374,960",2022,Nikola Jovic - 2022
2022/23,Payton Pritchard,"2,239,200","2,374,196",2022,Payton Pritchard - 2022
2022/23,Vlatko Cancar,"2,234,359","2,369,064",2022,Vlatko Cancar - 2022
2022/23,Patrick Baldwin,"2,226,000","2,360,201",2022,Patrick Baldwin - 2022
2022/23,TyTy Washington,"2,210,040","2,343,278",2022,TyTy Washington - 2022
2022/23,Bones Hyland,"2,201,520","2,334,245",2022,Bones Hyland - 2022
2022/23,Bol Bol,"2,200,000","2,332,633",2022,Bol Bol - 2022
2022/23,Peyton Watson,"2,193,960","2,326,229",2022,Peyton Watson - 2022
2022/23,Marquese Chriss,"2,193,920","2,326,187",2022,Marquese Chriss - 2022
2022/23,Udoka Azubuike,"2,174,880","2,305,999",2022,Udoka Azubuike - 2022
2022/23,Jaden McDaniels,"2,161,440","2,291,748",2022,Jaden McDaniels - 2022
2022/23,Jordan McLaughlin,"2,160,000","2,290,222",2022,Jordan McLaughlin - 2022
2022/23,Malachi Flynn,"2,145,720","2,275,081",2022,Malachi Flynn - 2022
2022/23,Cam Thomas,"2,138,160","2,267,065",2022,Cam Thomas - 2022
2022/23,Juan Toscano-Anderson,"2,133,278","2,261,889",2022,Juan Toscano-Anderson - 2022
2022/23,Damion Lee,"2,133,278","2,261,889",2022,Damion Lee - 2022
2022/23,Dennis Smith,"2,133,278","2,261,889",2022,Dennis Smith - 2022
2022/23,Luke Kornet,"2,133,278","2,261,889",2022,Luke Kornet - 2022
2022/23,Desmond Bane,"2,130,240","2,258,667",2022,Desmond Bane - 2022
2022/23,Jaden Springer,"2,125,200","2,253,324",2022,Jaden Springer - 2022
2022/23,Day'Ron Sharpe,"2,109,480","2,236,656",2022,Day'Ron Sharpe - 2022
2022/23,Santiago Aldama,"2,094,120","2,220,370",2022,Santiago Aldama - 2022
2022/23,Frank Ntilikina,"2,036,318","2,159,083",2022,Frank Ntilikina - 2022
2022/23,Tony Bradley,"2,036,318","2,159,083",2022,Tony Bradley - 2022
2022/23,Caleb Houstan,"2,000,000","2,120,576",2022,Caleb Houstan - 2022
2022/23,Jeremiah Robinson-Earl,"2,000,000","2,120,576",2022,Jeremiah Robinson-Earl - 2022
2022/23,Jaylin Williams,"2,000,000","2,120,576",2022,Jaylin Williams - 2022
2022/23,Kenrich Williams,"2,000,000","2,120,576",2022,Kenrich Williams - 2022
2022/23,Garrison Mathews,"2,000,000","2,120,576",2022,Garrison Mathews - 2022
2022/23,Shake Milton,"1,997,718","2,118,156",2022,Shake Milton - 2022
2022/23,Drew Eubanks,"1,968,175","2,086,832",2022,Drew Eubanks - 2022
2022/23,Josh Okogie,"1,968,175","2,086,832",2022,Josh Okogie - 2022
2022/23,Troy Brown,"1,968,175","2,086,832",2022,Troy Brown - 2022
2022/23,Thomas Bryant,"1,968,175","2,086,832",2022,Thomas Bryant - 2022
2022/23,Theo Pinson,"1,968,175","2,086,832",2022,Theo Pinson - 2022
2022/23,Edmond Sumner,"1,968,175","2,086,832",2022,Edmond Sumner - 2022
2022/23,Yuta Watanabe,"1,968,175","2,086,832",2022,Yuta Watanabe - 2022
2022/23,Aaron Holiday,"1,968,175","2,086,832",2022,Aaron Holiday - 2022
2022/23,Daniel Gafford,"1,930,681","2,047,077",2022,Daniel Gafford - 2022
2022/23,Jalen McDaniels,"1,930,681","2,047,077",2022,Jalen McDaniels - 2022
2022/23,Naz Reid,"1,930,681","2,047,077",2022,Naz Reid - 2022
2022/23,Jaylen Nowell,"1,930,681","2,047,077",2022,Jaylen Nowell - 2022
2022/23,Terance Mann,"1,930,681","2,047,077",2022,Terance Mann - 2022
2022/23,Dean Wade,"1,930,681","2,047,077",2022,Dean Wade - 2022
2022/23,Chimezie Metu,"1,910,860","2,026,061",2022,Chimezie Metu - 2022
2022/23,KZ Okpala,"1,902,133","2,016,808",2022,KZ Okpala - 2022
2022/23,Davon Reed,"1,902,133","2,016,808",2022,Davon Reed - 2022
2022/23,Killian Tillie,"1,901,625","2,016,270",2022,Killian Tillie - 2022
2022/23,Vernon Carey,"1,882,621","1,996,119",2022,Vernon Carey - 2022
2022/23,Keita Bates-Diop,"1,878,720","1,991,984",2022,Keita Bates-Diop - 2022
2022/23,Moritz Wagner,"1,878,720","1,991,984",2022,Moritz Wagner - 2022
2022/23,Thanasis Antetokounmpo,"1,878,720","1,991,984",2022,Thanasis Antetokounmpo - 2022
2022/23,Wenyen Gabriel,"1,878,720","1,991,984",2022,Wenyen Gabriel - 2022
2022/23,Oshae Brissett,"1,846,738","1,958,074",2022,Oshae Brissett - 2022
2022/23,Anthony Gill,"1,836,090","1,946,784",2022,Anthony Gill - 2022
2022/23,Ryan Arcidiacono,"1,836,090","1,946,784",2022,Ryan Arcidiacono - 2022
2022/23,Isaiah Joe,"1,836,090","1,946,784",2022,Isaiah Joe - 2022
2022/23,Justin Jackson,"1,836,090","1,946,784",2022,Justin Jackson - 2022
2022/23,Nathan Knight,"1,836,090","1,946,784",2022,Nathan Knight - 2022
2022/23,Max Strus,"1,815,677","1,925,140",2022,Max Strus - 2022
2022/23,Gabe Vincent,"1,815,677","1,925,140",2022,Gabe Vincent - 2022
2022/23,Javonte Green,"1,815,677","1,925,140",2022,Javonte Green - 2022
2022/23,Herb Jones,"1,785,000","1,892,614",2022,Herb Jones - 2022
2022/23,Tre Jones,"1,782,621","1,890,091",2022,Tre Jones - 2022
2022/23,Paul Reed,"1,782,621","1,890,091",2022,Paul Reed - 2022
2022/23,Naji Marshall,"1,782,621","1,890,091",2022,Naji Marshall - 2022
2022/23,Xavier Tillman,"1,782,621","1,890,091",2022,Xavier Tillman - 2022
2022/23,KJ Martin,"1,782,621","1,890,091",2022,KJ Martin - 2022
2022/23,Tyrell Terry,"1,782,621","1,890,091",2022,Tyrell Terry - 2022
2022/23,Lamar Stevens,"1,782,621","1,890,091",2022,Lamar Stevens - 2022
2022/23,Nick Richards,"1,782,621","1,890,091",2022,Nick Richards - 2022
2022/23,Omer Yurtseven,"1,752,638","1,858,301",2022,Omer Yurtseven - 2022
2022/23,Haywood Highsmith,"1,752,638","1,858,301",2022,Haywood Highsmith - 2022
2022/23,Leandro Bolmaro,"1,709,300","1,812,350",2022,Leandro Bolmaro - 2022
2022/23,Terry Taylor,"1,703,902","1,806,626",2022,Terry Taylor - 2022
2022/23,Jared Butler,"1,674,655","1,775,616",2022,Jared Butler - 2022
2022/23,Jericho Sims,"1,639,842","1,738,704",2022,Jericho Sims - 2022
2022/23,Kessler Edwards,"1,637,966","1,736,715",2022,Kessler Edwards - 2022
2022/23,Sam Hauser,"1,637,966","1,736,715",2022,Sam Hauser - 2022
2022/23,Isaiah Todd,"1,575,000","1,669,953",2022,Isaiah Todd - 2022
2022/23,Dalano Banton,"1,563,518","1,657,779",2022,Dalano Banton - 2022
2022/23,Trendon Watford,"1,563,518","1,657,779",2022,Trendon Watford - 2022
2022/23,Greg Brown,"1,563,518","1,657,779",2022,Greg Brown - 2022
2022/23,Jock Landale,"1,563,518","1,657,779",2022,Jock Landale - 2022
2022/23,Aaron Wiggins,"1,563,518","1,657,779",2022,Aaron Wiggins - 2022
2022/23,Miles McBride,"1,563,518","1,657,779",2022,Miles McBride - 2022
2022/23,Jose Alvarado,"1,563,518","1,657,779",2022,Jose Alvarado - 2022
2022/23,Austin Reaves,"1,563,518","1,657,779",2022,Austin Reaves - 2022
2022/23,BJ Boston,"1,563,518","1,657,779",2022,BJ Boston - 2022
2022/23,Jason Preston,"1,563,518","1,657,779",2022,Jason Preston - 2022
2022/23,Daishen Nix,"1,563,518","1,657,779",2022,Daishen Nix - 2022
2022/23,Isaiah Livers,"1,563,518","1,657,779",2022,Isaiah Livers - 2022
2022/23,Ayo Dosunmu,"1,563,518","1,657,779",2022,Ayo Dosunmu - 2022
2022/23,Marko Simonovic,"1,563,518","1,657,779",2022,Marko Simonovic - 2022
2022/23,JT Thor,"1,563,518","1,657,779",2022,JT Thor - 2022
2022/23,Vit Krejci,"1,563,518","1,657,779",2022,Vit Krejci - 2022
2022/23,Kenneth Lofton,"1,505,966","1,596,757",2022,Kenneth Lofton - 2022
2022/23,Christian Koloko,"1,500,000","1,590,432",2022,Christian Koloko - 2022
2022/23,Bryce McGowens,"1,461,055","1,549,139",2022,Bryce McGowens - 2022
2022/23,Eric Bledsoe,"1,300,000","1,378,374",2022,Eric Bledsoe - 2022
2022/23,Jordan Goodwin,"1,280,206","1,357,387",2022,Jordan Goodwin - 2022
2022/23,Kennedy Chandler,"1,200,000","1,272,345",2022,Kennedy Chandler - 2022
2022/23,Noah Vonleh,"1,160,955","1,230,946",2022,Noah Vonleh - 2022
2022/23,Sandro Mamukelashvili,"1,116,112","1,183,400",2022,Sandro Mamukelashvili - 2022
2022/23,Sam Merrill,"1,105,522","1,172,171",2022,Sam Merrill - 2022
2022/23,Zhaire Smith,"1,068,200","1,132,599",2022,Zhaire Smith - 2022
2022/23,Jabari Walker,"1,017,781","1,079,140",2022,Jabari Walker - 2022
2022/23,Josh Minott,"1,017,781","1,079,140",2022,Josh Minott - 2022
2022/23,Max Christie,"1,017,781","1,079,140",2022,Max Christie - 2022
2022/23,Ryan Rollins,"1,017,781","1,079,140",2022,Ryan Rollins - 2022
2022/23,Jaden Hardy,"1,017,781","1,079,140",2022,Jaden Hardy - 2022
2022/23,Tyrese Martin,"1,017,781","1,079,140",2022,Tyrese Martin - 2022
2022/23,Eugene Omoruyi,"1,013,119","1,074,197",2022,Eugene Omoruyi - 2022
2022/23,Kris Dunn,"1,000,001","1,060,289",2022,Kris Dunn - 2022
2022/23,Kyle Singler,"999,200","1,059,439",2022,Kyle Singler - 2022
2022/23,Ishmail Wainright,"980,057","1,039,142",2022,Ishmail Wainright - 2022
2022/23,Admiral Schofield,"877,940","930,869",2022,Admiral Schofield - 2022
2022/23,Justin Champagnie,"853,241","904,680",2022,Justin Champagnie - 2022
2022/23,Trevelin Queen,"838,891","889,466",2022,Trevelin Queen - 2022
